character,sentence,line,document,shengmu,yunmu,shengdiao,bihua,cixing,char_sentiment,sentiment_score,sentence_length,td_idf,degree,char_pos,pos
",./易经.txt,j,vn,1,7,nz,0.6666666666666666,0.8595504924016432,5.0,1.0,0.0,0.0,25.0
君,君子几,"六三，即主鹿无虞，惟入于林中，君子几，不如舍，往吝。|""即鹿无虞""，以从禽也。君子舍之，往吝穷也。
",./易经.txt,j,vn,1,7,nz,0.6666666666666666,0.6887343660657363,3.0,1.0,0.0,0.0,15.0
君,君子舍之,"六三，即主鹿无虞，惟入于林中，君子几，不如舍，往吝。|""即鹿无虞""，以从禽也。君子舍之，往吝穷也。
",./易经.txt,j,vn,1,7,nz,0.6666666666666666,0.7654783208198263,4.0,1.0,0.0,0.0,39.0
君,君子以果行育德,"蒙：亨。匪我求童蒙，童蒙求我；初筮告，再三渎，渎则不告。利贞。|山下出泉，蒙；君子以果行育德。
",./易经.txt,j,vn,1,7,nz,0.6666666666666666,0.861578263919678,7.0,1.0,0.0,0.0,39.0
君,君子以饮食宴乐,"需：有孚，光亨，贞吉，利涉大川。|云上于天，需；君子以饮食宴乐。
",./易经.txt,j,vn,1,7,nz,0.6666666666666666,0.9002769324380446,7.0,1.0,0.0,0.0,24.0
君,君子以作事谋始,"讼：有孚窒惕，中吉；终凶，利见大人，不利涉大川。|天与水违行，讼；君子以作事谋始。
",./易经.txt,j,vn,1,7,nz,0.6666666666666666,0.7690145049259407,7.0,1.0,0.0,0.0,33.0
君,君子以容民畜众,"师：贞，丈人吉，无咎。|地中有水，师；君子以容民畜众。
",./易经.txt,j,vn,1,7,nz,0.6666666666666666,0.8308268680914206,7.0,1.0,0.0,0.0,19.0
君,大君有命,"上六，大君有命，开国承家，小人勿用。|""大君有命""，以正功也；""小人勿用。必乱邦也。
",./易经.txt,j,vn,1,7,nz,0.6666666666666666,-0.9323719904975695,4.0,1.0,0.0,1.0,4.0
君,君子以懿文德,"小畜：亨；密云不雨，自我西郊。|风行天上，""小畜""；君子以懿文德。
",./易经.txt,j,vn,1,7,nz,0.6666666666666666,0.9002769324380446,6.0,1.0,0.0,0.0,26.0
君,君子征凶,"上九，既雨既处，尚德载；妇贞厉，月几望；君子征凶。|""既雨既处""，德积载也；""君子征凶""，有所疑也。
",./易经.txt,j,vn,1,7,nz,0.6666666666666666,0.6200606548506866,4.0,1.0,0.0,0.0,20.0
强,君子以自强不息,"乾：元，亨，利，贞。| 天行健，君子以自强不息。
",./易经.txt,q,iang,2,12,a,0.818181818181818,0.8595504924016432,7.0,1.0,0.0,4.0,20.0
息,君子以自强不息,"乾：元，亨，利，贞。| 天行健，君子以自强不息。
",./易经.txt,x,i,1,10,zg,0.5,0.8595504924016432,7.0,1.0,0.0,6.0,22.0
初,初九,"初九，潜龙勿用。| 潜龙勿用，阳在下也。
",./易经.txt,ch,u,1,7,f,0.5,0.5,2.0,1.0,0.0,0.0,0.0
初,初九,"初九，磐桓，利居贞，利建侯。|虽磐桓，志行正也。以贵下贱，大得民也。
",./易经.txt,ch,u,1,7,f,0.5,0.5,2.0,1.0,0.0,0.0,0.0
初,初九,"初九，需于郊，利用恒，无咎。|""需于郊""，不犯难行也；""""利用恒，无咎""，未失常也。
",./易经.txt,ch,u,1,7,f,0.5,0.5,2.0,1.0,0.0,0.0,0.0
初,初九,"初九，复自道，何其咎？吉。|""复自道""，其义吉也。
",./易经.txt,ch,u,1,7,f,0.5,0.5,2.0,1.0,0.0,0.0,0.0
初,初六,"初六,履霜，坚冰至。|""履霜坚冰""，阴始凝也；驯致其道，至坚冰也。
",./易经.txt,ch,u,1,7,f,0.5,0.5,2.0,1.0,0.0,0.0,0.0
初,初六,"初六，发蒙，利用刑人，用说桎梏；以往吝。|利用刑人，以正法也。
",./易经.txt,ch,u,1,7,f,0.5,0.5,2.0,1.0,0.0,0.0,0.0
初,初六,"初六，不永所事；小有言，终吉。|""不永所事""，讼不可长也；虽""小有言""，其辩明也。
",./易经.txt,ch,u,1,7,f,0.5,0.5,2.0,1.0,0.0,0.0,0.0
初,初六,"初六，师出以律，否臧凶。|""师出以律""，失律凶也。
",./易经.txt,ch,u,1,7,f,0.5,0.5,2.0,1.0,0.0,0.0,0.0
初,初六,"初六，有孚比之，无咎；有孚盈缶，终来有它，吉。|《比》之初六，有它吉也。
",./易经.txt,ch,u,1,7,f,0.5,0.5,2.0,1.0,0.0,0.0,0.0
初,初筮告,"蒙：亨。匪我求童蒙，童蒙求我；初筮告，再三渎，渎则不告。利贞。|山下出泉，蒙；君子以果行育德。
",./易经.txt,ch,u,1,7,f,0.5,-0.8654797899714548,3.0,1.0,0.0,0.0,15.0
初,之初六,"初六，有孚比之，无咎；有孚盈缶，终来有它，吉。|《比》之初六，有它吉也。
",./易经.txt,ch,u,1,7,f,0.5,-0.7305767020694016,3.0,1.0,0.0,1.0,28.0
潜,潜龙勿用,"初九，潜龙勿用。| 潜龙勿用，阳在下也。
",./易经.txt,q,ian,2,15,v,0.5,0.692349420293337,4.0,1.0,0.0,0.0,3.0
龙,潜龙勿用,"初九，潜龙勿用。| 潜龙勿用，阳在下也。
",./易经.txt,l,ong,2,5,n,0.625,0.692349420293337,4.0,1.0,0.0,1.0,4.0
龙,见龙在田,"九二，见龙在田，利见大人。| ""见龙在田""，德施普也。
",./易经.txt,l,ong,2,5,n,0.625,0.8197328128034199,4.0,1.0,0.0,1.0,4.0
龙,飞龙在天,"九五，飞龙在天，利见大人。| ""飞龙在天""，大人造也。
",./易经.txt,l,ong,2,5,n,0.625,0.6495689689326581,4.0,1.0,0.0,1.0,4.0
龙,亢龙有悔,"上九，亢龙有悔。| ""亢龙有悔""，盈不可久也。
",./易经.txt,l,ong,2,5,n,0.625,-0.882032755810701,4.0,1.0,0.0,1.0,4.0
龙,见群龙无首,"用九，见群龙无首，吉。| ""用九""，天德不可为首也。
",./易经.txt,l,ong,2,5,n,0.625,-0.6146550320013864,5.0,1.0,0.0,2.0,5.0
龙,龙战于野,"上六，龙战于野，其血玄黄。|""龙战于野""，其道穷也。
",./易经.txt,l,ong,2,5,n,0.625,0.5507623852626592,4.0,1.0,0.0,0.0,3.0
阳,阳在下也,"初九，潜龙勿用。| 潜龙勿用，阳在下也。
",./易经.txt,,iang,2,6,nr,0.5,0.7142865461407962,4.0,1.0,0.0,0.0,15.0
人,利见大人,"九二，见龙在田，利见大人。| ""见龙在田""，德施普也。
",./易经.txt,r,en,2,2,n,0.5674904942965778,-0.7425008524054794,4.0,1.0,0.0,3.0,11.0
人,利见大人,"九五，飞龙在天，利见大人。| ""飞龙在天""，大人造也。
",./易经.txt,r,en,2,2,n,0.5674904942965778,-0.7425008524054794,4.0,1.0,0.0,3.0,11.0
人,利见大人,"讼：有孚窒惕，中吉；终凶，利见大人，不利涉大川。|天与水违行，讼；君子以作事谋始。
",./易经.txt,r,en,2,2,n,0.5674904942965778,-0.7425008524054794,4.0,1.0,0.0,3.0,16.0
人,大人造也,"九五，飞龙在天，利见大人。| ""飞龙在天""，大人造也。
",./易经.txt,r,en,2,2,n,0.5674904942965778,-0.6584752003999815,4.0,1.0,0.0,1.0,23.0
人,利用刑人,"初六，发蒙，利用刑人，用说桎梏；以往吝。|利用刑人，以正法也。
",./易经.txt,r,en,2,2,n,0.5674904942965778,0.6816631183505033,4.0,1.0,0.0,3.0,9.0
人,有不速之客三人来,"上六，入于穴，有不速之客三人来；敬之，终吉。|""不速之客来，敬之终吉""。虽不当位，未大失也。
",./易经.txt,r,en,2,2,n,0.5674904942965778,-0.7789893933744431,8.0,1.0,0.0,6.0,13.0
人,其邑人三百户,"九二，不克讼，归而逋，其邑人三百户，无眚。|""不克讼，归逋窜也""；自下讼上，患至掇也。
",./易经.txt,r,en,2,2,n,0.5674904942965778,-0.6071070366349792,6.0,1.0,0.0,2.0,13.0
人,丈人吉,"师：贞，丈人吉，无咎。|地中有水，师；君子以容民畜众。
",./易经.txt,r,en,2,2,n,0.5674904942965778,-0.5755185864796883,3.0,1.0,0.0,1.0,5.0
人,小人勿用,"上六，大君有命，开国承家，小人勿用。|""大君有命""，以正功也；""小人勿用。必乱邦也。
",./易经.txt,r,en,2,2,n,0.5674904942965778,0.7714631114462526,4.0,1.0,0.0,1.0,14.0
人,比之匪人,"六三，比之匪人。|曰""比之匪人""，不亦伤乎？
",./易经.txt,r,en,2,2,n,0.5674904942965778,-0.5755185864796883,4.0,1.0,0.0,3.0,6.0
人,邑人不诫,"九五，显比；王用三驱，失前禽，邑人不诫，吉。|""显比""之吉，位正中也，舍逆取顺，失前禽也；邑人不诫，上使中也。
",./易经.txt,r,en,2,2,n,0.5674904942965778,-0.806829896571603,4.0,1.0,0.0,1.0,16.0
施,德施普也,"九二，见龙在田，利见大人。| ""见龙在田""，德施普也。
",./易经.txt,sh,i,1,9,nr,0.7499999999999999,0.7537162555765392,4.0,1.0,0.0,1.0,23.0
施,施未光也,"九五，屯其膏，小贞吉，大贞凶。|""屯其膏""，施未光也。
",./易经.txt,sh,i,1,9,nr,0.7499999999999999,0.9053354508342586,4.0,1.0,0.0,0.0,22.0
三,九三,"九三，君子终日乾乾，夕惕若，厉无咎。| ""终日乾乾""，反复道也。
",./易经.txt,s,an,1,3,m,0.7446808510638298,0.5,2.0,1.0,0.0,1.0,1.0
三,九三,"九三，需于泥，致寇至。|""需于泥""，灾在外也；自我致寇，敬慎不败也。
",./易经.txt,s,an,1,3,m,0.7446808510638298,0.5,2.0,1.0,0.0,1.0,1.0
三,九三,"九三，舆说辐，夫妻反目。|夫妻反目，不能正室也。
",./易经.txt,s,an,1,3,m,0.7446808510638298,0.5,2.0,1.0,0.0,1.0,1.0
三,六三,"六三，含章可贞，或从王事，无成有终。|""含章可贞""，以时发也；""或从王事""，知光大也。
",./易经.txt,s,an,1,3,m,0.7446808510638298,0.5,2.0,1.0,0.0,1.0,1.0
三,六三,"六三，即主鹿无虞，惟入于林中，君子几，不如舍，往吝。|""即鹿无虞""，以从禽也。君子舍之，往吝穷也。
",./易经.txt,s,an,1,3,m,0.7446808510638298,0.5,2.0,1.0,0.0,1.0,1.0
三,六三,"六三，勿用取女，见金夫，不有躬，无攸利。|""勿用取女""，行不顺也。
",./易经.txt,s,an,1,3,m,0.7446808510638298,0.5,2.0,1.0,0.0,1.0,1.0
三,六三,"六三，食旧德，贞厉，终吉；或从王事，无成。|""食旧德""，从上吉也。
",./易经.txt,s,an,1,3,m,0.7446808510638298,0.5,2.0,1.0,0.0,1.0,1.0
三,六三,"六三，师或舆尸，凶。|""师或舆尸""，大无功也。
",./易经.txt,s,an,1,3,m,0.7446808510638298,0.5,2.0,1.0,0.0,1.0,1.0
三,六三,"六三，比之匪人。|曰""比之匪人""，不亦伤乎？
",./易经.txt,s,an,1,3,m,0.7446808510638298,0.5,2.0,1.0,0.0,1.0,1.0
三,再三渎,"蒙：亨。匪我求童蒙，童蒙求我；初筮告，再三渎，渎则不告。利贞。|山下出泉，蒙；君子以果行育德。
",./易经.txt,s,an,1,3,m,0.7446808510638298,-0.5755185864796883,3.0,1.0,0.0,1.0,20.0
三,有不速之客三人来,"上六，入于穴，有不速之客三人来；敬之，终吉。|""不速之客来，敬之终吉""。虽不当位，未大失也。
",./易经.txt,s,an,1,3,m,0.7446808510638298,-0.7789893933744431,8.0,1.0,0.0,5.0,12.0
三,其邑人三百户,"九二，不克讼，归而逋，其邑人三百户，无眚。|""不克讼，归逋窜也""；自下讼上，患至掇也。
",./易经.txt,s,an,1,3,m,0.7446808510638298,-0.6071070366349792,6.0,1.0,0.0,3.0,14.0
三,终朝三褫之,"上九，或锡之鞶带，终朝三褫之。|以讼受服，亦不足敬也。
",./易经.txt,s,an,1,3,m,0.7446808510638298,-0.5367266842182181,5.0,1.0,0.0,2.0,11.0
三,王三锡命,"九二，在师，中吉，无咎；王三锡命。|""在师中吉""，承天宠也；""王三锡命""，怀万邦也。
",./易经.txt,s,an,1,3,m,0.7446808510638298,-0.5795982853527288,4.0,1.0,0.0,1.0,13.0
三,王用三驱,"九五，显比；王用三驱，失前禽，邑人不诫，吉。|""显比""之吉，位正中也，舍逆取顺，失前禽也；邑人不诫，上使中也。
",./易经.txt,s,an,1,3,m,0.7446808510638298,0.6448173578605765,4.0,1.0,0.0,2.0,8.0
终,君子终日乾乾,"九三，君子终日乾乾，夕惕若，厉无咎。| ""终日乾乾""，反复道也。
",./易经.txt,zh,ong,1,8,d,0.5,0.5462182779237621,6.0,1.0,0.0,2.0,5.0
终,终日乾乾,"九三，君子终日乾乾，夕惕若，厉无咎。| ""终日乾乾""，反复道也。
",./易经.txt,zh,ong,1,8,d,0.5,-0.6476685249564166,4.0,1.0,0.0,0.0,5.0
终,无成有终,"六三，含章可贞，或从王事，无成有终。|""含章可贞""，以时发也；""或从王事""，知光大也。
",./易经.txt,zh,ong,1,8,d,0.5,-0.9962395171955619,4.0,1.0,0.0,3.0,16.0
终,以大终也,"用六，利永贞。|用六""永贞""，以大终也。
",./易经.txt,zh,ong,1,8,d,0.5,0.7415409566795804,4.0,1.0,0.0,2.0,17.0
终,终吉,"九二，需于沙，小有言，终吉。|""需于沙""，衍在中也；虽有小言，以终吉也。
",./易经.txt,zh,ong,1,8,d,0.5,-0.5755185864796883,2.0,1.0,0.0,0.0,11.0
终,终吉,"上六，入于穴，有不速之客三人来；敬之，终吉。|""不速之客来，敬之终吉""。虽不当位，未大失也。
",./易经.txt,zh,ong,1,8,d,0.5,-0.5755185864796883,2.0,1.0,0.0,0.0,19.0
终,终吉,"初六，不永所事；小有言，终吉。|""不永所事""，讼不可长也；虽""小有言""，其辩明也。
",./易经.txt,zh,ong,1,8,d,0.5,-0.5755185864796883,2.0,1.0,0.0,0.0,12.0
终,终吉,"六三，食旧德，贞厉，终吉；或从王事，无成。|""食旧德""，从上吉也。
",./易经.txt,zh,ong,1,8,d,0.5,-0.5755185864796883,2.0,1.0,0.0,0.0,10.0
终,以终吉也,"九二，需于沙，小有言，终吉。|""需于沙""，衍在中也；虽有小言，以终吉也。
",./易经.txt,zh,ong,1,8,d,0.5,0.6566786844089547,4.0,1.0,0.0,1.0,32.0
终,敬之终吉,"上六，入于穴，有不速之客三人来；敬之，终吉。|""不速之客来，敬之终吉""。虽不当位，未大失也。
",./易经.txt,zh,ong,1,8,d,0.5,-0.6476685249564166,4.0,1.0,0.0,2.0,32.0
终,终凶,"讼：有孚窒惕，中吉；终凶，利见大人，不利涉大川。|天与水违行，讼；君子以作事谋始。
",./易经.txt,zh,ong,1,8,d,0.5,-0.730576702069401,2.0,1.0,0.0,0.0,10.0
终,终朝三褫之,"上九，或锡之鞶带，终朝三褫之。|以讼受服，亦不足敬也。
",./易经.txt,zh,ong,1,8,d,0.5,-0.5367266842182181,5.0,1.0,0.0,0.0,9.0
终,终来有它,"初六，有孚比之，无咎；有孚盈缶，终来有它，吉。|《比》之初六，有它吉也。
",./易经.txt,zh,ong,1,8,d,0.5,-0.9173325278082622,4.0,1.0,0.0,0.0,16.0
终,无所终也,"上六，比之无首，凶。|""比之无首""，无所终也。
",./易经.txt,zh,ong,1,8,d,0.5,-0.6844480888882215,4.0,1.0,0.0,2.0,20.0
夕,夕惕若,"九三，君子终日乾乾，夕惕若，厉无咎。| ""终日乾乾""，反复道也。
",./易经.txt,x,i,1,3,tg,0.5,0.5503595699791721,3.0,1.0,0.0,0.0,10.0
无,厉无咎,"九三，君子终日乾乾，夕惕若，厉无咎。| ""终日乾乾""，反复道也。
",./易经.txt,,u,2,4,v,0.9318181818181818,-0.9617189177664341,3.0,1.0,0.0,1.0,15.0
无,无咎,"九四，或跃在渊，无咎。| ""或跃在渊""，进无咎也。
",./易经.txt,,u,2,4,v,0.9318181818181818,-0.948795364693707,2.0,1.0,0.0,0.0,8.0
无,无咎,"初九，需于郊，利用恒，无咎。|""需于郊""，不犯难行也；""""利用恒，无咎""，未失常也。
